Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
459,Bill Henry*,32,CIN,NL,-0.1,51,8,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,-146,0,0,0,0,0,0,1,ASAS,henrybi01
460,Dave Hillman,32,BOS,AL,-0.1,16,8,6,0,0,0,0,0,0,0,0,1,3,0,0.143,0,0.143,-58,0.103,-100,0,0,0,1,0,0,1,,hillmda01
461,Turk Lown,36,CHW,AL,0.1,45,8,5,0,1,1,0,0,0,0,0,1,0,0.2,0.333,0.4,0.733,98,0.337,91,2,0,0,2,0,0,1,,lowntu01
462,Nelson Mathews,18,CHC,NL,0,3,8,8,1,2,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,39,0.226,22,2,0,0,0,0,0,/9H,,mathene01
463,Joe Schaffernoth,22,CHC,NL,0,33,8,7,0,2,0,0,0,1,0,0,0,2,0.286,0.286,0.286,0.571,59,0.258,37,2,0,0,1,0,0,1,,schafjo01
464,Jim Brewer*,22,CHC,NL,0,6,7,6,0,1,0,0,0,0,0,0,1,2,0.167,0.286,0.167,0.452,29,0.23,25,1,0,0,0,0,0,/1H,,breweji01
465,Moe Drabowsky,24,CHC,NL,-0.1,33,7,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0.154,-52,0,0,0,1,0,0,1/H,,drabomo01
466,Ryne Duren,31,NYY,AL,-0.1,42,7,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-179,0,1,0,1,0,0,1,,durenry01
467,Gail Harris*,28,DET,AL,-0.1,8,7,5,0,0,0,0,0,0,0,0,2,1,0,0.286,0,0.286,-17,0.12,-91,0,0,0,0,0,1,/3H,,harriga01
468,Rudy Hernández,28,WSH,AL,-0.1,24,7,6,0,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,-10,0.153,-61,1,0,0,1,0,0,1/H,,hernaru01
469,Sherman Jones*,25,SFG,NL,0,16,7,7,1,2,0,0,0,1,0,0,0,2,0.286,0.286,0.286,0.571,62,0.258,49,2,1,0,0,0,0,1,,jonessh02
470,Duke Maas,31,NYY,AL,-0.1,35,7,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0.157,-51,0,1,0,0,0,0,1,,maasdu01
471,Ed Palmquist,27,LAD,NL,-0.1,22,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,palmqed01
472,John Tsitouris,24,KCA,AL,-0.1,14,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-187,0,0,0,1,0,0,1,,tsitojo01
473,Luis Arroyo*,33,NYY,AL,0,29,6,5,0,0,0,0,0,1,0,0,1,1,0,0.167,0,0.167,-50,0.12,-55,0,0,0,0,0,0,1,,arroylu01
474,Ray Barker*,24,BAL,AL,-0.2,5,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-143,0,0,0,0,0,0,/H7,,barkera01
475,Dick Barone,27,PIT,NL,-0.2,3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-146,0,0,0,0,0,0,/6H,,barondi01
476,Stan Johnson*,23,CHW,AL,-0.1,5,6,6,1,1,0,0,1,1,0,1,0,1,0.167,0.167,0.667,0.833,115,0.267,103,4,0,0,0,0,0,/H7,,johnsst01
477,Marty Kutyna,27,KCA,AL,0.1,51,6,5,0,1,0,0,0,1,0,0,0,0,0.2,0.2,0.2,0.4,9,0.372,120,1,0,0,1,0,0,1,,kutynma01
478,Jim McKnight,24,CHC,NL,0,3,6,6,0,2,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,85,0.301,75,2,0,0,0,0,0,/49H,,mckniji01
479,Ed Rakow#,25,LAD,NL,0,9,6,6,0,2,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,79,0.301,68,2,0,0,0,0,0,/1,,rakowed01
480,Humberto Robinson,30,PHI,NL,0,33,6,6,0,1,0,0,0,0,0,0,0,5,0.167,0.167,0.167,0.333,-8,0.151,-34,1,0,0,0,0,0,1,,robinhu01
481,Ray Semproch,29,DET,AL,0,17,6,4,0,0,0,0,0,0,0,0,1,3,0,0.2,0,0.2,-42,0.145,-75,0,0,0,1,0,0,1,,semprra01
482,Wes Stock,26,BAL,AL,-0.1,17,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,,stockwe01
483,Jim Umbricht,29,PIT,NL,0.1,17,6,6,1,2,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,83,0.301,72,2,0,0,0,0,0,1,,umbriji01
484,Tom Morgan,30,2TM,AL,0,36,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0.188,-14,0,0,0,1,0,0,1,,morgato01
484,Tom Morgan,30,DET,AL,0,22,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,,morgato01
484,Tom Morgan,30,WSH,AL,0,14,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0.188,-14,0,0,0,0,0,0,1,,morgato01
485,Jerry Adair,23,BAL,AL,0,3,5,5,1,1,0,0,1,1,0,0,0,0,0.2,0.2,0.8,1,159,0.423,155,4,0,0,0,0,0,/4,,adairje01
486,Steve Demeter,25,CLE,AL,-0.2,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-141,0,0,0,0,0,0,/5H,,demetst01
487,Bob Duliba,25,STL,NL,0,27,5,5,1,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,7,0.181,-20,1,0,0,0,0,0,1,,dulibbo01
488,Eddie Fisher,23,SFG,NL,0.2,3,5,5,1,3,0,0,0,1,0,0,0,1,0.6,0.6,0.6,1.2,240,0.543,253,3,0,0,0,0,0,/1,,fisheed02
489,Earl Francis,24,PIT,NL,-0.1,7,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-142,0,1,0,0,0,0,/1,,francea01
490,Gordon Jones,30,BAL,AL,0.1,29,5,5,0,2,0,0,0,1,0,0,0,2,0.4,0.4,0.4,0.8,119,0.368,116,2,0,0,0,0,0,1,,jonesgo01
491,Billy Loes,30,SFG,NL,0.1,37,5,4,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,41,0.457,214,1,0,0,1,0,0,1,,loesbi01
492,Don Nottebart,24,MLN,NL,-0.1,5,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-133,0,0,0,0,0,0,/1,,nottedo01
493,Ed Olivares,22,STL,NL,-0.2,3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-147,0,0,0,0,0,0,/H5,,olivaed01
494,Carl Thomas,28,CLE,AL,0.1,5,5,3,1,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,134,0.411,160,1,0,0,1,0,0,/1H,,thomaca01
495,Ray Webster,22,BOS,AL,0.1,7,5,3,1,0,0,0,0,1,0,0,1,0,0,0.2,0,0.2,-41,0.52,218,0,0,0,0,1,0,/H4,,webstra01
496,Bob Rush,34,2TM,2LG,0.1,19,5,4,2,2,0,0,0,0,0,0,1,1,0.5,0.6,0.5,1.1,214,0.506,225,2,0,0,0,0,0,1,,rushbo01
496,Bob Rush,34,MLN,NL,0.1,10,4,3,1,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,143,0.403,155,1,0,0,0,0,0,1,,rushbo01
496,Bob Rush,34,CHW,AL,0.1,9,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,445,0.92,509,1,0,0,0,0,0,/1,,rushbo01
497,Harry Bright,30,PIT,NL,,4,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-141,0,0,0,0,0,0,/H,,brighha01
498,Duke Carmel*,23,STL,NL,-0.1,4,4,3,0,0,0,0,0,0,1,1,1,1,0,0.25,0,0.25,-26,0.115,-23,0,0,0,0,0,0,/H39,,carmedu01
499,Bob Davis,26,KCA,AL,0,21,4,4,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,36,0.23,18,1,0,0,0,0,0,1,,davisbo01
500,Len Gabrielson*,20,MLN,NL,0,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,-21,0.177,-7,0,0,0,0,0,0,/H7,,gabrile02
501,Gene Green,27,BAL,AL,-0.1,1,4,4,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,37,0.23,20,1,0,0,0,0,0,/9,,greenge01
502,Deron Johnson,21,NYY,AL,0,6,4,4,0,2,1,0,0,0,0,0,0,0,0.5,0.5,0.75,1.25,242,0.555,251,3,0,0,0,0,0,/5H,,johnsde01
503,Ted Sadowski,24,WSH,AL,0,9,4,3,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,-26,0.181,-18,0,0,0,0,0,0,/1,,sadowte01
504,Matty Alou*,21,SFG,NL,0,4,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,89,0.301,82,1,0,0,0,0,0,/H7,,alouma01
505,Frank Barnes,33,STL,NL,-0.1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-273,0,0,0,0,0,0,/1,,barnefr02
506,Dick Burwell,20,CHC,NL,0,3,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,85,0.301,76,1,0,0,0,0,0,/1,,burwedi01
507,Mike García,36,CHW,AL,0,15,3,3,0,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667,82,0.307,70,1,0,0,0,0,0,1,,garcimi01
508,Jim Golden*,24,LAD,NL,0.1,1,3,3,1,1,1,0,0,0,0,0,0,1,0.333,0.333,0.667,1,160,0.429,161,2,0,0,0,0,0,/1,,goldeji01
509,Johnny James*,26,NYY,AL,-0.1,28,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1,,jamesjo01
510,Ben Johnson,29,CHC,NL,-0.1,17,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-259,0,0,0,1,0,0,1,,johnsbe01
511,Darrell Johnson,31,STL,NL,0,8,3,2,0,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333,-2,0.236,21,0,0,0,0,0,0,/2,,johnsda01
512,Leo Kiely*,30,KCA,AL,0.1,20,3,1,0,0,0,0,0,0,0,0,2,1,0,0.667,0,0.667,97,0.482,194,0,0,0,0,0,0,1,,kielyle01
513,Gary Kolb*,20,STL,NL,-0.1,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/H789,,kolbga01
514,Chet Nichols#,29,BOS,AL,-0.1,6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-152,0,0,0,0,0,0,/1,,nichoch02
515,R C Stevens,25,PIT,NL,-0.1,9,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-142,0,0,0,0,0,0,/3H,,stever_01
516,Al Worthington,31,2TM,AL,0.1,10,3,3,1,2,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.333,262,0.613,288,2,0,0,0,0,0,1,,worthal01
516,Al Worthington,31,BOS,AL,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/1,,worthal01
516,Al Worthington,31,CHW,AL,0.1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,1,1,2,445,0.92,509,2,0,0,0,0,0,/1,,worthal01
517,Bud Byerly,40,SFG,NL,0,19,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-373,0,0,0,1,0,0,1,,byerlbu01
518,Arnold Earley*,27,BOS,AL,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,47,0.361,109,0,0,0,0,0,0,/1,,earlear01
519,Don Ferrarese,31,CHW,AL,0,5,2,2,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,172,0.46,182,1,0,0,0,0,0,/1,,ferrado01
520,Bob Giggie,26,2TM,2LG,0,13,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,giggibo01
520,Bob Giggie,26,MLN,NL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,giggibo01
520,Bob Giggie,26,KCA,AL,0,10,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,giggibo01
521,Jake Jacobs,23,WSH,AL,,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-150,0,2,0,0,0,0,/H,,jacobja01
522,Em Lindbeck*,25,DET,AL,,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,46,0.361,105,0,0,0,0,0,0,/H,,lindbem01
523,Jim McAnany,23,CHW,AL,,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-150,0,0,0,0,0,0,/H,,mcanaji01
524,Al Neiger*,21,PHI,NL,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,177,0.452,182,1,0,0,0,0,0,/1,,neigeal01
525,Mel Nelson,24,STL,NL,0,2,2,2,0,1,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1,167,0.452,173,1,0,0,0,0,0,/1,,nelsome01
526,Bob Sadowski*,23,STL,NL,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,47,0.353,105,0,0,0,0,0,0,/4,,sadowbo01
527,Raúl Sánchez,29,CIN,NL,0,8,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,174,0.452,182,1,0,0,0,0,0,/1,,sanchra01
528,Bobby Tiefenauer,30,CLE,AL,0.1,6,2,1,2,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,50,0.831,450,0,0,0,0,0,0,/1H,,tiefebo01
529,Joe Torre,19,MLN,NL,,2,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,186,0.452,191,1,0,0,0,0,0,/H,,torrejo01
530,Mel Wright,32,CHC,NL,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-141,0,0,0,0,0,0,/1,,wrighme01
531,Bob Grim,30,3TM,2LG,0,44,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,grimbo01
531,Bob Grim,30,2TM,NL,0,41,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,grimbo01
531,Bob Grim,30,CLE,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,grimbo01
531,Bob Grim,30,CIN,NL,0,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,grimbo01
531,Bob Grim,30,STL,NL,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,grimbo01
532,Ted Abernathy,27,WSH,AL,0.1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,440,0.92,509,1,0,0,0,0,0,/1,,abernte02
533,Ed Bauta,25,STL,NL,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,bautaed01
534,Art Ceccarelli,30,CHC,NL,0,7,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/1,,ceccaar01
535,Nelson Chittum,27,BOS,AL,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/1,,chittne01
536,Rip Coleman*,28,BAL,AL,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,colemri01
537,Terry Fox,24,MLN,NL,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,foxte01
538,John Goetz,22,CHC,NL,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,goetzjo01
539,Billy Hoeft*,28,BAL,AL,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,hoeftbi01
540,Ken MacKenzie,26,MLN,NL,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,mackeke01
541,Hank Mason,29,PHI,NL,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,masonha01
542,Carl Mathias#,24,CLE,AL,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,mathica01
543,Román Mejías,34,PIT,NL,,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/H,,mejiaro01
544,Diomedes Olivo*,41,PIT,NL,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,olivodi01
545,Phil Ortega,20,LAD,NL,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,ortegph01
546,Orlando Peña,26,CIN,NL,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,penaor01
547,Taylor Phillips*,27,PHI,NL,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-136,0,0,0,0,0,0,1,,phillta01
548,Al Schroll,28,CHC,NL,0.1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,457,0.904,509,1,0,0,0,0,0,/1,,schroal01
549,George Spencer,33,DET,AL,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/1,,spencge01
550,Wayne Terwilliger,35,KCA,AL,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/4,,terwiwa01
551,Dave Wickersham,24,KCA,AL,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,wickeda01
552,John Anderson,30,BAL,AL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,anderjo02
553,Ray Blemker,22,KCA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,blemkra01
554,Cal Browning*,22,STL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,brownca01
555,Don Choate,21,SFG,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,choatdo01
556,Doug Clemens*,21,STL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/9,,clemedo01
557,Don Gross*,29,PIT,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,grossdo01
558,Dick Hyde,31,WSH,AL,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,hydedi01
559,Fred Kipp*,28,NYY,AL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,kippfr01
560,Brooks Lawrence,35,CIN,NL,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,lawrebr01
561,Mike Lee*,19,CLE,AL,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,leemi01
562,Bob Mabe,30,BAL,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,mabebo01
563,Héctor Maestri,25,WSH,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,maesthe01
564,Ken McBride,24,CHW,AL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,mcbrike01
565,Ramón Monzant,27,SFG,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,monzara01
566,Gary Peters*,23,CHW,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,peterga01
567,Howie Reed,23,KCA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,reedho01
568,Duane Richards,23,CIN,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,richadu01
569,Billy Shantz,32,NYY,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,shantbi01
570,Barry Shetrone*,21,BAL,AL,,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,shetrba01
571,Joe Shipley,25,SFG,NL,0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,shipljo01
572,Tracy Stallard,22,BOS,AL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,stalltr01
573,Hal Stowe*,22,NYY,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,stoweha01
574,Jake Striker*,26,CHW,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,strikja01
575,Ted Wieand,27,CIN,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,wieante01
,League Average,,,,,,,,,,,,,,,,,,0.255,0.324,0.388,0.712,100,0.333,100,,,,,,,,,-9999
