Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
710,Jim Beattie,25,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,beattji01
711,Juan Berenguer,25,NYM,NL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,berenju01
712,Fred Breining,24,SFG,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,breinfr01
713,Tom Burgmeier*,36,BOS,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,7-Jan,AS,burgmto01
714,Geoff Combe,24,CIN,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,combege01
715,Richard Dotson,21,CHW,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,ROY-7,dotsori01
716,Roger Erickson,23,MIN,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,erickro01
717,Ed Farmer,30,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,farmeed01
718,Mark Fidrych,25,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1D,,fidryma01
719,Ed Figueroa,31,NYY,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,figueed01
720,Mike Flanagan*,28,BAL,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/D,,flanami01
721,Terry Forster*,28,LAD,NL,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,forstte01
722,George Frazier,25,STL,NL,0,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frazige01
723,Rich Gossage,28,NYY,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,ASCYA-3MVP-3,gossari01
724,Ron Guidry*,29,NYY,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,guidrro01
725,Dave Heaverlo,29,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,heaveda01
726,Scott Holman,21,NYM,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,holmasc01
727,Jay Howell,24,CIN,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,howelja01
728,LaMarr Hoyt,25,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,hoytla01
729,Darrell Jackson#,24,MIN,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,jacksda01
730,Darold Knowles*,38,STL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,knowlda01
731,Dave LaRoche*,32,CAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,larocda01
732,Skip Lockwood,33,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lockwsk01
733,Aurelio López,31,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lopezau01
734,Sparky Lyle*,35,PHI,NL,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lylesp01
735,Mickey Mahler#,27,PIT,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,mahlemi01
736,Rick Mahler,26,ATL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,mahleri01
737,Mike Marshall,37,MIN,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,marshmi01
738,Dennis Martínez,26,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/D,,martide01
739,Tippy Martinez*,30,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/D,,martiti01
740,Rudy May*,35,NYY,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mayru01
741,Scott McGregor#,26,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/D,CYA-6,mcgresc01
742,Doc Medich,31,TEX,AL,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,medicdo01
743,Sid Monge#,29,CLE,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mongesi01
744,Jack Morris,25,DET,AL,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/HD,,morrija02
745,Phil Nastu*,25,SFG,NL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,nastuph01
746,Bob Ojeda*,22,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,ojedabo01
747,Bob Owchinko*,25,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,owchibo01
748,Jim Palmer,34,BAL,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/D,,palmeji01
749,Dave Roberts*,35,PIT,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,roberda05
750,Mike Rowland,27,SFG,NL,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,rowlami01
751,Ken Schrom,25,TOR,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,schroke01
752,Lee Smith,22,CHC,NL,0,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,smithle02
753,Dan Spillner,28,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,spillda01
754,Bobby Sprowl*,24,HOU,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,sprowbo01
755,Bob Stanley,25,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,stanlbo01
756,Steve Stone,32,BAL,AL,-0.1,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1D,ASCYA-1MVP-9,stonest01
757,Dave Tobik,27,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,tobikda01
758,Mike Torrez,33,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,torremi01
759,Gary Weiss#,24,LAD,NL,,8,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,weissga01
760,Milt Wilcox,30,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/D,,wilcomi01
,League Average,,,,,,,,,,,,,,,,,,0.265,0.326,0.388,0.714,100,0.333,100,,,,,,,,,-9999
